X,Y,Plot,naam,lmf_indeling,bodemgebruik,OMSCHRIJVI,geometry,lmf_english
36199558.649999,368224360.88649887,Grid190,Zeeland,zkz,Landbouw en overig agrarisch,Lichte klei,POINT (36044.558649999 367761.36088649894),Sea clay South 
38844165.549999,368224360.88649887,Grid191,Zeeland,zkz,Landbouw en overig agrarisch,Lichte zavel,POINT (38689.165549999 367761.36088649894),Sea clay South 
41488772.449999,368224360.88649887,Grid192,Zeeland,zkz,Landbouw en overig agrarisch,Lichte zavel,POINT (41333.772449999 367761.36088649894),Sea clay South 
44133379.349998996,368224360.88649887,Grid193,Zeeland,zkz,Bos,Lichte zavel,POINT (43978.379349999 367761.36088649894),Sea clay South 
46777986.249998994,368224360.88649887,Grid194,Zeeland,zkz,Landbouw en overig agrarisch,Lichte zavel,POINT (46622.986249999 367761.36088649894),Sea clay South 
49422593.149999,368224360.88649887,Grid195,Zeeland,zkz,Landbouw en overig agrarisch,Lichte zavel,POINT (49267.593149999 367761.36088649894),Sea clay South 
52067200.049999006,368224360.88649887,Grid196,Zeeland,zkz,Landbouw en overig agrarisch,Lichte zavel,POINT (51912.200049998995 367761.36088649894),Sea clay South 
54711806.949999,368224360.88649887,Grid197,Zeeland,zkz,Landbouw en overig agrarisch,Lichte zavel,POINT (54556.806949998994 367761.36088649894),Sea clay South 
57356413.849998705,368224360.88649887,Grid198,Zeeland,zkz,Landbouw en overig agrarisch,Zware zavel,POINT (57201.4138499987 367761.36088649894),Sea clay South 
60001020.7499987,368224360.88649887,Grid199,Zeeland,zkz,Landbouw en overig agrarisch,Lichte zavel,POINT (59846.0207499987 367761.36088649894),Sea clay South 
62645627.6499988,368224360.88649887,Grid200,Zeeland,hzz,Bebouwd,Zand,POINT (62490.6276499988 367761.36088649894),Higher sandy soils South
65290234.5499988,368224360.88649887,Grid201,Zeeland,zkz,Landbouw en overig agrarisch,Zware zavel,POINT (65135.2345499988 367761.36088649894),Sea clay South 
67934841.4499988,368224360.88649887,Grid202,Zeeland,zkz,Landbouw en overig agrarisch,Zware zavel,POINT (67779.8414499988 367761.36088649894),Sea clay South 
147273048.44999918,368224360.88649887,Grid203,Noord-Brabant,hzz,Bos,Zand,POINT (147118.0484499992 367761.36088649894),Higher sandy soils South
149917655.3499992,368224360.88649887,Grid204,Noord-Brabant,hzz,Landbouw en overig agrarisch,Zand,POINT (149762.6553499992 367761.36088649894),Higher sandy soils South
152562262.24999923,368224360.88649887,Grid205,Noord-Brabant,hzz,Landbouw en overig agrarisch,Zand,POINT (152407.2622499992 367761.36088649894),Higher sandy soils South
155206869.14999923,368224360.88649887,Grid206,Noord-Brabant,hzz,Droog natuurlijk terrein,Zand,POINT (155051.86914999923 367761.36088649894),Higher sandy soils South
157851476.04999924,368224360.88649887,Grid207,Noord-Brabant,hzz,Landbouw en overig agrarisch,Zand,POINT (157696.47604999924 367761.36088649894),Higher sandy soils South
160496082.94999924,368224360.88649887,Grid208,Noord-Brabant,hzz,Landbouw en overig agrarisch,Zand,POINT (160341.08294999925 367761.36088649894),Higher sandy soils South
163140689.84999928,368224360.88649887,Grid209,Noord-Brabant,hzz,Droog natuurlijk terrein,Zand,POINT (162985.68984999927 367761.36088649894),Higher sandy soils South
165785296.7499993,368224360.88649887,Grid210,Noord-Brabant,hzz,Landbouw en overig agrarisch,Zand,POINT (165630.2967499993 367761.36088649894),Higher sandy soils South
168429903.6499993,368224360.88649887,Grid211,Noord-Brabant,hzz,Bebouwd,Zand,POINT (168274.9036499993 367761.36088649894),Higher sandy soils South
171074510.5499993,368224360.88649887,Grid212,Noord-Brabant,hzz,Landbouw en overig agrarisch,Zand,POINT (170919.5105499993 367761.36088649894),Higher sandy soils South
173719117.4499993,368224360.88649887,Grid213,Limburg,hzz,Nat natuurlijk terrein,Zand,POINT (173564.1174499993 367761.36088649894),Higher sandy soils South
176363724.3499993,368224360.88649887,Grid214,Limburg,hzz,Bos,Leem,POINT (176208.7243499993 367761.36088649894),Higher sandy soils South
179008331.2499994,368224360.88649887,Grid215,Limburg,hzz,Landbouw en overig agrarisch,Zand,POINT (178853.3312499994 367761.36088649894),Higher sandy soils South
181652938.14999938,368224360.88649887,Grid216,Limburg,hzz,Landbouw en overig agrarisch,Zand,POINT (181497.9381499994 367761.36088649894),Higher sandy soils South
184297545.04999942,368224360.88649887,Grid217,Limburg,hzz,Landbouw en overig agrarisch,Zand,POINT (184142.5450499994 367761.36088649894),Higher sandy soils South
186942151.9499994,368224360.88649887,Grid218,Limburg,hzz,Bos,Zand,POINT (186787.1519499994 367761.36088649894),Higher sandy soils South
189586758.8499994,368224360.88649887,Grid219,Limburg,hzz,Bos,Zand,POINT (189431.7588499994 367761.36088649894),Higher sandy soils South
192231365.74999937,368224360.88649887,Grid220,Limburg,hzz,Bos,Zand,POINT (192076.3657499994 367761.36088649894),Higher sandy soils South
194875972.6499994,368224360.88649887,Grid221,Limburg,hzz,Landbouw en overig agrarisch,Zand,POINT (194720.9726499994 367761.36088649894),Higher sandy soils South
197520579.5499995,368224360.88649887,Grid222,Limburg,hzz,Bos,Zand,POINT (197365.5795499995 367761.36088649894),Higher sandy soils South
200165186.4499995,368224360.88649887,Grid223,Limburg,hzz,Landbouw en overig agrarisch,Zand,POINT (200010.1864499995 367761.36088649894),Higher sandy soils South
202809793.3499995,368224360.88649887,Grid224,Limburg,riv,Landbouw en overig agrarisch,Zand,POINT (202654.7933499995 367761.36088649894),River area 
205454400.24999952,368224360.88649887,Grid225,Limburg,hzz,Hoofdweg,Zand,POINT (205299.4002499995 367761.36088649894),Higher sandy soils South
15042703.449999012,371348215.3934989,Grid226,Zeeland,zkz,Bebouwd,Lichte klei,POINT (14887.703449999011 370885.2153934989),Sea clay South 
17687310.349998996,371348215.3934989,Grid227,Zeeland,zkz,Landbouw en overig agrarisch,Zware zavel,POINT (17532.310349998996 370885.2153934989),Sea clay South 
20331917.24999901,371348215.3934989,Grid228,Zeeland,zkz,Hoofdweg,Zand,POINT (20176.91724999901 370885.2153934989),Sea clay South 
22976524.149998996,371348215.3934989,Grid229,Zeeland,zkz,Landbouw en overig agrarisch,Lichte zavel,POINT (22821.524149998993 370885.2153934989),Sea clay South 
25621131.049999006,371348215.3934989,Grid230,Zeeland,zkz,Landbouw en overig agrarisch,Zware zavel,POINT (25466.131049999007 370885.2153934989),Sea clay South 
28265737.94999901,371348215.3934989,Grid231,Zeeland,zkz,Landbouw en overig agrarisch,Lichte zavel,POINT (28110.737949999006 370885.2153934989),Sea clay South 
30910344.849999003,371348215.3934989,Grid232,Zeeland,zkz,Landbouw en overig agrarisch,Zware zavel,POINT (30755.344849999005 370885.2153934989),Sea clay South 
33554951.749999,371348215.3934989,Grid233,Zeeland,zkz,Landbouw en overig agrarisch,Lichte zavel,POINT (33399.951749999 370885.2153934989),Sea clay South 
36199558.649999,371348215.3934989,Grid234,Zeeland,zkz,Water,Lichte klei,POINT (36044.558649999 370885.2153934989),Sea clay South 
38844165.549999,371348215.3934989,Grid235,Zeeland,zkz,Hoofdweg,Lichte zavel,POINT (38689.165549999 370885.2153934989),Sea clay South 
41488772.449999,371348215.3934989,Grid236,Zeeland,zkz,Landbouw en overig agrarisch,Lichte zavel,POINT (41333.772449999 370885.2153934989),Sea clay South 
44133379.349998996,371348215.3934989,Grid237,Zeeland,zkz,Landbouw en overig agrarisch,Lichte zavel,POINT (43978.379349999 370885.2153934989),Sea clay South 
46777986.249998994,371348215.3934989,Grid238,Zeeland,zkz,Bebouwd,"Bebouwing, enz",POINT (46622.986249999 370885.2153934989),Sea clay South 
49422593.149999,371348215.3934989,Grid239,Zeeland,zkz,Landbouw en overig agrarisch,Zware klei,POINT (49267.593149999 370885.2153934989),Sea clay South 
52067200.049999006,371348215.3934989,Grid240,Zeeland,zkz,Landbouw en overig agrarisch,Lichte zavel,POINT (51912.200049998995 370885.2153934989),Sea clay South 
54711806.949999,371348215.3934989,Grid241,Zeeland,zkz,Landbouw en overig agrarisch,Zware zavel,POINT (54556.806949998994 370885.2153934989),Sea clay South 
57356413.849998705,371348215.3934989,Grid242,Zeeland,zkz,Bebouwd,Lichte zavel,POINT (57201.4138499987 370885.2153934989),Sea clay South 
60001020.7499987,371348215.3934989,Grid243,Zeeland,zkz,Landbouw en overig agrarisch,Zware zavel,POINT (59846.0207499987 370885.2153934989),Sea clay South 
62645627.6499988,371348215.3934989,Grid244,Zeeland,zkz,Landbouw en overig agrarisch,Lichte zavel,POINT (62490.6276499988 370885.2153934989),Sea clay South 
65290234.5499988,371348215.3934989,Grid245,Zeeland,zkz,Landbouw en overig agrarisch,Lichte zavel,POINT (65135.2345499988 370885.2153934989),Sea clay South 
67934841.4499988,371348215.3934989,Grid246,Zeeland,zkz,Landbouw en overig agrarisch,Zware zavel,POINT (67779.8414499988 370885.2153934989),Sea clay South 
70579448.3499988,371348215.3934989,Grid247,Zeeland,zkz,Landbouw en overig agrarisch,Lichte klei,POINT (70424.4483499988 370885.2153934989),Sea clay South 
139339227.7499992,371348215.3934989,Grid248,Noord-Brabant,hzz,Landbouw en overig agrarisch,Zand,POINT (139184.2277499992 370885.2153934989),Higher sandy soils South
141983834.6499992,371348215.3934989,Grid249,Noord-Brabant,hzz,Bos,Zand,POINT (141828.8346499992 370885.2153934989),Higher sandy soils South
144628441.5499992,371348215.3934989,Grid250,Noord-Brabant,hzz,Bos,Zand,POINT (144473.4415499992 370885.2153934989),Higher sandy soils South
147273048.44999918,371348215.3934989,Grid251,Noord-Brabant,hzz,Bos,Zand,POINT (147118.0484499992 370885.2153934989),Higher sandy soils South
149917655.3499992,371348215.3934989,Grid252,Noord-Brabant,hzz,Landbouw en overig agrarisch,Zand,POINT (149762.6553499992 370885.2153934989),Higher sandy soils South
152562262.24999923,371348215.3934989,Grid253,Noord-Brabant,hzz,Bebouwd,"Bebouwing, enz",POINT (152407.2622499992 370885.2153934989),Higher sandy soils South
155206869.14999923,371348215.3934989,Grid254,Noord-Brabant,hzz,Bebouwd,Zand,POINT (155051.86914999923 370885.2153934989),Higher sandy soils South
157851476.04999924,371348215.3934989,Grid255,Noord-Brabant,hzz,Recreatie,Zand,POINT (157696.47604999924 370885.2153934989),Higher sandy soils South
160496082.94999924,371348215.3934989,Grid256,Noord-Brabant,hzz,Landbouw en overig agrarisch,Zand,POINT (160341.08294999925 370885.2153934989),Higher sandy soils South
163140689.84999928,371348215.3934989,Grid257,Noord-Brabant,hzz,Droog natuurlijk terrein,Zand,POINT (162985.68984999927 370885.2153934989),Higher sandy soils South
165785296.7499993,371348215.3934989,Grid258,Noord-Brabant,hzz,Landbouw en overig agrarisch,Zand,POINT (165630.2967499993 370885.2153934989),Higher sandy soils South
168429903.6499993,371348215.3934989,Grid259,Noord-Brabant,hzz,Bos,Zand,POINT (168274.9036499993 370885.2153934989),Higher sandy soils South
171074510.5499993,371348215.3934989,Grid260,Noord-Brabant,hzz,Landbouw en overig agrarisch,Zand,POINT (170919.5105499993 370885.2153934989),Higher sandy soils South
173719117.4499993,371348215.3934989,Grid261,Noord-Brabant,hzz,Bos,Zand,POINT (173564.1174499993 370885.2153934989),Higher sandy soils South
176363724.3499993,371348215.3934989,Grid262,Noord-Brabant,hzz,Landbouw en overig agrarisch,Zand,POINT (176208.7243499993 370885.2153934989),Higher sandy soils South
179008331.2499994,371348215.3934989,Grid263,Noord-Brabant,hzz,Landbouw en overig agrarisch,Zand,POINT (178853.3312499994 370885.2153934989),Higher sandy soils South
181652938.14999938,371348215.3934989,Grid264,Limburg,hzz,Landbouw en overig agrarisch,Zand,POINT (181497.9381499994 370885.2153934989),Higher sandy soils South
184297545.04999942,371348215.3934989,Grid265,Limburg,hzz,Nat natuurlijk terrein,Veen,POINT (184142.5450499994 370885.2153934989),Higher sandy soils South
186942151.9499994,371348215.3934989,Grid266,Limburg,hzz,Landbouw en overig agrarisch,Veen,POINT (186787.1519499994 370885.2153934989),Higher sandy soils South
189586758.8499994,371348215.3934989,Grid267,Limburg,hzz,Landbouw en overig agrarisch,Zand,POINT (189431.7588499994 370885.2153934989),Higher sandy soils South
192231365.74999937,371348215.3934989,Grid268,Limburg,hzz,Landbouw en overig agrarisch,Zand,POINT (192076.3657499994 370885.2153934989),Higher sandy soils South
194875972.6499994,371348215.3934989,Grid269,Limburg,hzz,Landbouw en overig agrarisch,Zand,POINT (194720.9726499994 370885.2153934989),Higher sandy soils South
197520579.5499995,371348215.3934989,Grid270,Limburg,hzz,Bebouwd,Zand,POINT (197365.5795499995 370885.2153934989),Higher sandy soils South
200165186.4499995,371348215.3934989,Grid271,Limburg,hzz,Landbouw en overig agrarisch,Zand,POINT (200010.1864499995 370885.2153934989),Higher sandy soils South
202809793.3499995,371348215.3934989,Grid272,Limburg,hzz,Bos,Zand,POINT (202654.7933499995 370885.2153934989),Higher sandy soils South
205454400.24999952,371348215.3934989,Grid273,Limburg,riv,Landbouw en overig agrarisch,Zand,POINT (205299.4002499995 370885.2153934989),River area 
208099007.1499995,371348215.3934989,Grid274,Limburg,hzz,Bos,Zand,POINT (207944.0071499995 370885.2153934989),Higher sandy soils South
17687310.349998996,374472069.9004989,Grid275,Zeeland,zkz,Hoofdweg,Zware klei,POINT (17532.310349998996 374009.0699004989),Sea clay South 
20331917.24999901,374472069.9004989,Grid276,Zeeland,zkz,Bebouwd,Zware klei,POINT (20176.91724999901 374009.0699004989),Sea clay South 
22976524.149998996,374472069.9004989,Grid277,Zeeland,zkz,Landbouw en overig agrarisch,Lichte klei,POINT (22821.524149998993 374009.0699004989),Sea clay South 
25621131.049999006,374472069.9004989,Grid278,Zeeland,zkz,Landbouw en overig agrarisch,Lichte klei,POINT (25466.131049999007 374009.0699004989),Sea clay South 
28265737.94999901,374472069.9004989,Grid279,Zeeland,zkz,Landbouw en overig agrarisch,Zware zavel,POINT (28110.737949999006 374009.0699004989),Sea clay South 
30910344.849999003,374472069.9004989,Grid280,Zeeland,zkz,Landbouw en overig agrarisch,Lichte klei,POINT (30755.344849999005 374009.0699004989),Sea clay South 
33554951.749999,374472069.9004989,Grid281,Zeeland,zkz,Landbouw en overig agrarisch,Lichte klei,POINT (33399.951749999 374009.0699004989),Sea clay South 
36199558.649999,374472069.9004989,Grid282,Zeeland,zkz,Landbouw en overig agrarisch,Lichte klei,POINT (36044.558649999 374009.0699004989),Sea clay South 
38844165.549999,374472069.9004989,Grid283,Zeeland,zkz,Landbouw en overig agrarisch,Lichte zavel,POINT (38689.165549999 374009.0699004989),Sea clay South 
41488772.449999,374472069.9004989,Grid284,Zeeland,zkz,Bebouwd,Water,POINT (41333.772449999 374009.0699004989),Sea clay South 
44133379.349998996,374472069.9004989,Grid285,Zeeland,zkz,Bebouwd,"Bebouwing, enz",POINT (43978.379349999 374009.0699004989),Sea clay South 
52067200.049999006,374472069.9004989,Grid286,Zeeland,zkz,Landbouw en overig agrarisch,Zware zavel,POINT (51912.200049998995 374009.0699004989),Sea clay South 
54711806.949999,374472069.9004989,Grid287,Zeeland,zkz,Landbouw en overig agrarisch,Lichte klei,POINT (54556.806949998994 374009.0699004989),Sea clay South 
57356413.849998705,374472069.9004989,Grid288,Zeeland,zkz,Landbouw en overig agrarisch,Lichte zavel,POINT (57201.4138499987 374009.0699004989),Sea clay South 
60001020.7499987,374472069.9004989,Grid289,Zeeland,zkz,Nat natuurlijk terrein,Veen,POINT (59846.0207499987 374009.0699004989),Sea clay South 
62645627.6499988,374472069.9004989,Grid290,Zeeland,zkz,Landbouw en overig agrarisch,Lichte zavel,POINT (62490.6276499988 374009.0699004989),Sea clay South 
65290234.5499988,374472069.9004989,Grid291,Zeeland,zkz,Landbouw en overig agrarisch,Lichte zavel,POINT (65135.2345499988 374009.0699004989),Sea clay South 
67934841.4499988,374472069.9004989,Grid292,Zeeland,zkz,Nat natuurlijk terrein,Zware zavel,POINT (67779.8414499988 374009.0699004989),Sea clay South 
70579448.3499988,374472069.9004989,Grid293,Zeeland,zkz,Nat natuurlijk terrein,Lichte zavel,POINT (70424.4483499988 374009.0699004989),Sea clay South 
73224055.2499988,374472069.9004989,Grid294,Zeeland,zkz,Nat natuurlijk terrein,Lichte klei,POINT (73069.0552499988 374009.0699004989),Sea clay South 
136694620.8499991,374472069.9004989,Grid295,Noord-Brabant,hzz,Landbouw en overig agrarisch,Zand,POINT (136539.6208499991 374009.0699004989),Higher sandy soils South
139339227.7499992,374472069.9004989,Grid296,Noord-Brabant,hzz,Bebouwd,Zand,POINT (139184.2277499992 374009.0699004989),Higher sandy soils South
141983834.6499992,374472069.9004989,Grid297,Noord-Brabant,hzz,Landbouw en overig agrarisch,Zand,POINT (141828.8346499992 374009.0699004989),Higher sandy soils South
144628441.5499992,374472069.9004989,Grid298,Noord-Brabant,hzz,Hoofdweg,Zand,POINT (144473.4415499992 374009.0699004989),Higher sandy soils South
147273048.44999918,374472069.9004989,Grid299,Noord-Brabant,hzz,Bebouwd,Zand,POINT (147118.0484499992 374009.0699004989),Higher sandy soils South
